Batches,Layer,Method,Kendall_Tau,Spearman,Top30_Overlap_Pct
100,layer1.1.conv1,Magnitude (Sigma),0.8898809523809524,0.9806776556776557,94.73684210526315
100,layer1.1.conv1,Energy (Sigma^2),0.8898809523809524,0.9806776556776557,94.73684210526315
100,layer1.1.conv1,True Loss Increase,0.33879819044879506,0.47734402144517923,78.94736842105263
100,layer1.1.conv2,Hessian Full,1.0,0.9999999999999998,100.0
100,layer1.1.conv2,Hessian Diag,1.0,0.9999999999999998,100.0
100,layer1.1.conv2,Fisher Full,1.0,0.9999999999999998,100.0
100,layer1.1.conv2,Fisher Diag,0.9176587301587302,0.988095238095238,94.73684210526315
100,layer1.1.conv2,Taylor 1st-order,0.9176587301587302,0.988095238095238,94.73684210526315
100,layer1.1.conv2,Gradient Magnitude,0.6507936507936508,0.8321428571428571,63.1578947368421
100,layer1.1.conv2,Magnitude (Sigma),0.8710317460317459,0.9715659340659341,100.0
100,layer1.1.conv2,Energy (Sigma^2),0.8710317460317459,0.9715659340659341,100.0
100,layer1.1.conv2,True Loss Increase,0.49603174603174605,0.6530677655677655,84.21052631578947
100,layer1.1.conv3,Hessian Full,1.0,0.9999999999999998,100.0
100,layer1.1.conv3,Hessian Diag,1.0,0.9999999999999998,100.0
100,layer1.1.conv3,Fisher Full,1.0,0.9999999999999998,100.0
100,layer1.1.conv3,Fisher Diag,0.9305555555555556,0.9911630036630036,94.73684210526315
100,layer1.1.conv3,Taylor 1st-order,0.9305555555555556,0.9911630036630036,94.73684210526315
100,layer1.1.conv3,Gradient Magnitude,0.6974206349206349,0.8647435897435897,73.68421052631578
100,layer1.1.conv3,Magnitude (Sigma),0.8621031746031745,0.9703754578754578,89.47368421052632
100,layer1.1.conv3,Energy (Sigma^2),0.8621031746031745,0.9703754578754578,89.47368421052632
100,layer1.1.conv3,True Loss Increase,0.5654761904761905,0.7349816849816849,84.21052631578947
100,layer2.0.conv1,Hessian Full,1.0,1.0,100.0
100,layer2.0.conv1,Hessian Diag,1.0,1.0,100.0
100,layer2.0.conv1,Fisher Full,1.0,1.0,100.0
100,layer2.0.conv1,Fisher Diag,0.9207677165354332,0.9907011078557041,94.73684210526315
100,layer2.0.conv1,Taylor 1st-order,0.9207677165354332,0.9907011078557041,94.73684210526315
100,layer2.0.conv1,Gradient Magnitude,0.6530511811023623,0.8453579930415674,81.57894736842105
100,layer2.0.conv1,Magnitude (Sigma),0.8693405511811025,0.9765439022157114,86.8421052631579
100,layer2.0.conv1,Energy (Sigma^2),0.8693405511811025,0.9765439022157114,86.8421052631579
100,layer2.0.conv1,True Loss Increase,0.5076279527559056,0.6618293352865775,92.10526315789474
100,layer2.0.conv2,Hessian Full,1.0,1.0,100.0
100,layer2.0.conv2,Hessian Diag,1.0,1.0,100.0
100,layer2.0.conv2,Fisher Full,1.0,1.0,100.0
100,layer2.0.conv2,Fisher Diag,0.9387303149606301,0.9942318256729537,94.73684210526315
100,layer2.0.conv2,Taylor 1st-order,0.9387303149606301,0.9942318256729537,94.73684210526315
100,layer2.0.conv2,Gradient Magnitude,0.7782972440944883,0.9322754532136972,81.57894736842105
100,layer2.0.conv2,Magnitude (Sigma),0.8580216535433072,0.9715940303973631,92.10526315789474
100,layer2.0.conv2,Energy (Sigma^2),0.8580216535433072,0.9715940303973631,92.10526315789474
100,layer2.0.conv2,True Loss Increase,0.5561023622047244,0.7422747665262772,86.8421052631579
100,layer2.0.conv3,Hessian Full,1.0,1.0,100.0
100,layer2.0.conv3,Hessian Diag,1.0,1.0,100.0
100,layer2.0.conv3,Fisher Full,1.0,1.0,100.0
100,layer2.0.conv3,Fisher Diag,0.9387303149606301,0.9943462735762679,94.73684210526315
100,layer2.0.conv3,Taylor 1st-order,0.9387303149606301,0.9943462735762679,94.73684210526315
100,layer2.0.conv3,Gradient Magnitude,0.7950295275590553,0.9434741805530122,86.8421052631579
100,layer2.0.conv3,Magnitude (Sigma),0.875738188976378,0.9801490111701154,92.10526315789474
100,layer2.0.conv3,Energy (Sigma^2),0.875738188976378,0.9801490111701154,92.10526315789474
100,layer2.0.conv3,True Loss Increase,0.5142716535433072,0.667082494048709,89.47368421052632
100,layer2.1.conv1,Hessian Full,1.0,1.0,100.0
100,layer2.1.conv1,Hessian Diag,1.0,1.0,100.0
100,layer2.1.conv1,Fisher Full,1.0,1.0,100.0
100,layer2.1.conv1,Fisher Diag,0.9601377952755907,0.9968183482878594,97.36842105263158
100,layer2.1.conv1,Taylor 1st-order,0.9603838582677167,0.996824070683025,97.36842105263158
100,layer2.1.conv1,Gradient Magnitude,0.8211122047244095,0.9476057498626624,92.10526315789474
100,layer2.1.conv1,Magnitude (Sigma),0.9269192913385829,0.9911188427028017,97.36842105263158
100,layer2.1.conv1,Energy (Sigma^2),0.9269192913385829,0.9911188427028017,97.36842105263158
100,layer2.1.conv1,True Loss Increase,0.15255905511811027,0.2283235671122505,65.78947368421053
100,layer2.1.conv2,Hessian Full,1.0,1.0,100.0
100,layer2.1.conv2,Hessian Diag,1.0,1.0,100.0
100,layer2.1.conv2,Fisher Full,1.0,1.0,100.0
100,layer2.1.conv2,Fisher Diag,0.9330708661417325,0.9932933528657755,100.0
100,layer2.1.conv2,Taylor 1st-order,0.9330708661417325,0.9932933528657755,100.0
100,layer2.1.conv2,Gradient Magnitude,0.7246555118110238,0.9016148599157663,84.21052631578947
100,layer2.1.conv2,Magnitude (Sigma),0.8784448818897639,0.981013092840139,92.10526315789474
100,layer2.1.conv2,Energy (Sigma^2),0.8784448818897639,0.981013092840139,92.10526315789474
100,layer2.1.conv2,True Loss Increase,0.43528543307086615,0.591581212232192,84.21052631578947
100,layer2.1.conv3,Hessian Full,1.0,1.0,100.0
100,layer2.1.conv3,Hessian Diag,1.0,1.0,100.0
100,layer2.1.conv3,Fisher Full,1.0,1.0,100.0
100,layer2.1.conv3,Fisher Diag,0.9448818897637796,0.9950787401574802,97.36842105263158
100,layer2.1.conv3,Taylor 1st-order,0.9448818897637796,0.9950787401574802,97.36842105263158
100,layer2.1.conv3,Gradient Magnitude,0.7773129921259844,0.9327561344076175,84.21052631578947
100,layer2.1.conv3,Magnitude (Sigma),0.891240157480315,0.983307773301593,89.47368421052632
100,layer2.1.conv3,Energy (Sigma^2),0.891240157480315,0.983307773301593,89.47368421052632
100,layer2.1.conv3,True Loss Increase,0.2224409448818898,0.3162710584142098,68.42105263157895
100,layer3.0.conv1,Hessian Full,1.0,0.9999999999999998,100.0
100,layer3.0.conv1,Hessian Diag,1.0,0.9999999999999998,100.0
100,layer3.0.conv1,Fisher Full,1.0,0.9999999999999998,100.0
100,layer3.0.conv1,Fisher Diag,0.9214460784313726,0.9912837605859464,94.73684210526315
100,layer3.0.conv1,Taylor 1st-order,0.9213848039215687,0.9912823300526434,94.73684210526315
100,layer3.0.conv1,Gradient Magnitude,0.685171568627451,0.8704594872968641,76.31578947368422
100,layer3.0.conv1,Magnitude (Sigma),0.8715686274509804,0.9774040112153809,92.10526315789474
100,layer3.0.conv1,Energy (Sigma^2),0.8715686274509804,0.9774040112153809,92.10526315789474
100,layer3.0.conv1,True Loss Increase,0.43955942957715005,0.6016373529478654,77.63157894736842
100,layer3.0.conv2,Hessian Full,1.0,0.9999999999999998,100.0
100,layer3.0.conv2,Hessian Diag,1.0,0.9999999999999998,100.0
100,layer3.0.conv2,Fisher Full,1.0,0.9999999999999998,100.0
100,layer3.0.conv2,Fisher Diag,0.9550857843137256,0.9965896086060881,98.68421052631578
100,layer3.0.conv2,Taylor 1st-order,0.9550857843137256,0.9965896086060881,98.68421052631578
100,layer3.0.conv2,Gradient Magnitude,0.8417279411764707,0.9633862153810939,90.78947368421053
100,layer3.0.conv2,Magnitude (Sigma),0.8969362745098041,0.9844021801327533,94.73684210526315
100,layer3.0.conv2,Energy (Sigma^2),0.8969362745098041,0.9844021801327533,94.73684210526315
100,layer3.0.conv2,True Loss Increase,0.4939338235294118,0.6586726081483175,78.94736842105263
100,layer4.0.conv1,Hessian Full,1.0,1.0,100.0
100,layer4.0.conv1,Hessian Diag,1.0,1.0,100.0
100,layer4.0.conv1,Fisher Full,1.0,1.0,100.0
100,layer4.0.conv1,Fisher Diag,0.9356806506849317,0.9934945454389398,93.4640522875817
100,layer4.0.conv1,Taylor 1st-order,0.9357112279843447,0.9934967806216455,93.4640522875817
100,layer4.0.conv1,Gradient Magnitude,0.6993028375733856,0.871560053816047,78.43137254901961
100,layer4.0.conv1,Magnitude (Sigma),0.9038955479452057,0.9864134866275277,92.81045751633987
100,layer4.0.conv1,Energy (Sigma^2),0.9038955479452057,0.9864134866275277,92.81045751633987
100,layer4.0.conv1,True Loss Increase,0.3819257583170255,0.5290571069511679,73.8562091503268
100,layer4.0.conv2,Hessian Full,1.0,1.0,100.0
100,layer4.0.conv2,Hessian Diag,1.0,1.0,100.0
100,layer4.0.conv2,Fisher Full,1.0,1.0,100.0
100,layer4.0.conv2,Fisher Diag,0.9554030088062623,0.9968523263066342,97.38562091503267
100,layer4.0.conv2,Taylor 1st-order,0.9554488747553816,0.996853846230874,97.38562091503267
100,layer4.0.conv2,Gradient Magnitude,0.8399125489236793,0.964707359151303,93.4640522875817
100,layer4.0.conv2,Magnitude (Sigma),0.9107448630136987,0.9887358414586694,95.42483660130719
100,layer4.0.conv2,Energy (Sigma^2),0.9107448630136987,0.9887358414586694,95.42483660130719
100,layer4.0.conv2,True Loss Increase,0.3848976409702682,0.535596360657314,82.35294117647058
